dateStart,event,latitude,longitude,description
2019-12-17 06:58:00 UTC,ASSAULT,41.821456725,-87.610885841,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 07:10:00 UTC,ASSAULT,41.910007135,-87.715579879,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 08:30:00 UTC,ASSAULT,41.814835819,-87.615864844,AGGRAVATED: HANDGUN
2019-12-17 13:30:00 UTC,ASSAULT,41.745266022,-87.605067779,AGGRAVATED: HANDGUN
2019-12-17 15:00:00 UTC,ASSAULT,41.883673944,-87.626233272,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 16:55:00 UTC,ASSAULT,41.86694152,-87.71299884,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 19:45:00 UTC,ASSAULT,41.866404039,-87.639218102,AGGRAVATED: OTHER DANG WEAPON
2019-12-17 21:08:00 UTC,ASSAULT,41.810668881,-87.603920271,AGGRAVATED: HANDGUN
2019-12-17 21:40:00 UTC,ASSAULT,41.874650697,-87.68868687,AGGRAVATED: HANDGUN
2019-12-17 21:43:00 UTC,ASSAULT,41.893817529,-87.77366461,AGGRAVATED: HANDGUN
2019-12-18 06:24:00 UTC,ASSAULT,41.720243663,-87.657672256,AGGRAVATED: HANDGUN
2019-12-18 16:20:00 UTC,ASSAULT,41.887640628,-87.619340283,AGGRAVATED: HANDGUN
2019-12-18 16:30:00 UTC,ASSAULT,41.866229446,-87.720935733,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-18 16:35:00 UTC,ASSAULT,41.900357815,-87.761562887,AGGRAVATED: HANDGUN
2019-12-18 17:30:00 UTC,ASSAULT,41.659553601,-87.597053833,AGGRAVATED: HANDGUN
2019-12-18 19:10:00 UTC,ASSAULT,41.866937617,-87.624141504,AGGRAVATED: OTHER DANG WEAPON
2019-12-18 20:50:00 UTC,ASSAULT,41.724632437,-87.642086889,AGGRAVATED: OTHER FIREARM
2019-12-18 23:30:00 UTC,ASSAULT,41.767957587,-87.637215836,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-19 00:00:00 UTC,ASSAULT,41.742590029,-87.741129435,AGGRAVATED: HANDGUN
2019-12-19 02:47:00 UTC,ASSAULT,41.866361183,-87.70971863,AGGRAVATED: HANDGUN
2019-12-19 04:45:00 UTC,ASSAULT,41.779295906,-87.644774188,AGGRAVATED: HANDGUN
2019-12-19 05:17:00 UTC,ASSAULT,41.877633028,-87.633713529,AGGRAVATED: OTHER DANG WEAPON
2019-12-19 05:30:00 UTC,ASSAULT,41.897967942,-87.7655071,AGGRAVATED: OTHER DANG WEAPON
2019-12-19 08:19:00 UTC,ASSAULT,41.873732481,-87.702226415,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-19 08:30:00 UTC,ASSAULT,41.77945628,-87.613190628,AGGRAVATED: OTHER DANG WEAPON
2019-12-19 08:45:00 UTC,ASSAULT,41.657525882,-87.613573559,AGGRAVATED: HANDGUN
2019-12-19 12:00:00 UTC,ASSAULT,41.735396556,-87.647276711,AGGRAVATED: OTHER FIREARM
2019-12-19 14:00:00 UTC,ASSAULT,41.878561173,-87.748123058,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-19 15:50:00 UTC,ASSAULT,41.941595948,-87.727948605,AGGRAVATED: HANDGUN
2019-12-19 17:00:00 UTC,ASSAULT,41.857809348,-87.70907857,AGGRAVATED: HANDGUN
2019-12-19 18:45:00 UTC,ASSAULT,41.867599564,-87.700818188,AGGRAVATED: HANDGUN
2019-12-19 22:47:00 UTC,ASSAULT,42.017232506,-87.677651491,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 01:13:00 UTC,ASSAULT,41.833508064,-87.651033255,AGGRAVATED: HANDGUN
2019-12-20 09:10:00 UTC,ASSAULT,41.897131806,-87.767905678,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 10:00:00 UTC,ASSAULT,41.809220836,-87.626902264,AGG PRO.EMP: OTHER DANG WEAPON
2019-12-20 12:00:00 UTC,ASSAULT,41.756002773,-87.683003688,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 12:15:00 UTC,ASSAULT,41.897967942,-87.7655071,AGGRAVATED: HANDGUN
2019-12-20 13:00:00 UTC,ASSAULT,41.982569563,-87.712499306,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 14:00:00 UTC,ASSAULT,41.774222021,-87.608248705,AGGRAVATED: HANDGUN
2019-12-20 15:05:00 UTC,ASSAULT,41.802264466,-87.605856752,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 18:50:00 UTC,ASSAULT,41.736922044,-87.551419766,AGGRAVATED: HANDGUN
2019-12-20 20:10:00 UTC,ASSAULT,41.892505345,-87.626304822,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 22:58:00 UTC,ASSAULT,41.853538819,-87.693042986,AGGRAVATED: HANDGUN
2019-12-20 23:20:00 UTC,ASSAULT,41.753273789,-87.650175839,AGGRAVATED: HANDGUN
2019-12-21 00:08:00 UTC,ASSAULT,41.866147762,-87.68602617,AGGRAVATED: OTHER FIREARM
2019-12-21 01:29:00 UTC,ASSAULT,41.876804723,-87.678945695,AGGRAVATED: HANDGUN
2019-12-21 02:40:00 UTC,ASSAULT,41.789791217,-87.6523331,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 03:45:00 UTC,ASSAULT,41.85487409,-87.679679519,AGGRAVATED PO: HANDGUN
2019-12-21 11:29:00 UTC,ASSAULT,41.818372134,-87.620987033,AGGRAVATED: HANDGUN
2019-12-21 11:30:00 UTC,ASSAULT,41.853582531,-87.724807719,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 16:15:00 UTC,ASSAULT,41.797504979,-87.763669942,AGGRAVATED: HANDGUN
2019-12-21 16:23:00 UTC,ASSAULT,41.909762505,-87.735729329,AGGRAVATED: HANDGUN
2019-12-21 19:00:00 UTC,ASSAULT,41.739469514,-87.603685971,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 19:15:00 UTC,ASSAULT,41.758565773,-87.563937436,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 19:39:00 UTC,ASSAULT,41.990615196,-87.683188577,AGG PRO.EMP:KNIFE/CUTTING INST
2019-12-21 20:38:00 UTC,ASSAULT,41.701911976,-87.565125859,AGGRAVATED: OTHER FIREARM
2019-12-21 21:29:00 UTC,ASSAULT,41.938658546,-87.80798004,AGGRAVATED: HANDGUN
2019-12-21 21:30:00 UTC,ASSAULT,41.886816169,-87.74871979,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-22 02:30:00 UTC,ASSAULT,41.830890037,-87.635503335,AGGRAVATED: HANDGUN
2019-12-22 02:50:00 UTC,ASSAULT,41.929606217,-87.755058053,AGGRAVATED: HANDGUN
2019-12-22 04:27:00 UTC,ASSAULT,41.800863342,-87.664766276,AGGRAVATED: HANDGUN
2019-12-22 08:45:00 UTC,ASSAULT,41.9035926,-87.725111847,AGGRAVATED: HANDGUN
2019-12-22 10:18:00 UTC,ASSAULT,41.751704315,-87.664682949,AGGRAVATED: HANDGUN
2019-12-22 10:30:00 UTC,ASSAULT,41.720220956,-87.569900451,AGGRAVATED: HANDGUN
2019-12-22 11:00:00 UTC,ASSAULT,41.88301997,-87.766605275,AGGRAVATED: HANDGUN
2019-12-22 11:31:00 UTC,ASSAULT,41.946108367,-87.748240895,AGGRAVATED: HANDGUN
2019-12-22 11:40:00 UTC,ASSAULT,41.803775013,-87.662410667,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-22 11:57:00 UTC,ASSAULT,41.738693288,-87.653415499,AGGRAVATED: HANDGUN
2019-12-22 13:00:00 UTC,ASSAULT,41.827977853,-87.643595993,AGGRAVATED: OTHER FIREARM
2019-12-22 13:30:00 UTC,ASSAULT,41.843404667,-87.717200848,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-22 15:00:00 UTC,ASSAULT,41.866578077,-87.624134464,AGGRAVATED: HANDGUN
2019-12-22 15:24:00 UTC,ASSAULT,41.826130389,-87.650851097,AGGRAVATED: HANDGUN
2019-12-22 19:05:00 UTC,ASSAULT,41.877620069,-87.750856234,AGGRAVATED: HANDGUN
2019-12-22 19:10:00 UTC,ASSAULT,41.653969894,-87.615878202,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-22 20:00:00 UTC,ASSAULT,41.909002365,-87.725277248,AGGRAVATED: HANDGUN
2019-12-22 22:40:00 UTC,ASSAULT,41.867024769,-87.654921053,AGGRAVATED: HANDGUN
2019-12-22 23:20:00 UTC,ASSAULT,41.739897121,-87.735687345,AGGRAVATED: HANDGUN
2019-12-23 00:13:00 UTC,ASSAULT,41.793973114,-87.669139477,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 00:22:00 UTC,ASSAULT,41.72302213,-87.620623561,AGGRAVATED: HANDGUN
2019-12-23 01:07:00 UTC,ASSAULT,41.857627429,-87.648277118,AGGRAVATED: HANDGUN
2019-12-23 01:30:00 UTC,ASSAULT,41.720054955,-87.568873126,AGGRAVATED: HANDGUN
2019-12-23 02:40:00 UTC,ASSAULT,41.681702629,-87.642037691,AGGRAVATED: HANDGUN
2019-12-23 05:54:00 UTC,ASSAULT,41.74634568,-87.653627921,AGGRAVATED: HANDGUN
2019-12-23 06:40:00 UTC,ASSAULT,41.782772831,-87.692669556,AGGRAVATED: HANDGUN
2019-12-23 07:28:00 UTC,ASSAULT,41.945760069,-87.777559092,AGGRAVATED: HANDGUN
2019-12-23 08:00:00 UTC,ASSAULT,41.760610721,-87.673423796,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 10:15:00 UTC,ASSAULT,41.767481708,-87.617825989,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 10:35:00 UTC,ASSAULT,41.778650981,-87.723441509,AGGRAVATED: HANDGUN
2019-12-23 10:36:00 UTC,ASSAULT,41.764165476,-87.595092958,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 12:00:00 UTC,ASSAULT,41.77171246,-87.654294989,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 12:08:00 UTC,ASSAULT,41.661187536,-87.637755818,AGGRAVATED: HANDGUN
2019-12-23 17:50:00 UTC,ASSAULT,41.900742538,-87.771679343,AGGRAVATED: HANDGUN
2019-12-23 17:50:00 UTC,ASSAULT,41.865175251,-87.727587068,AGGRAVATED: HANDGUN
2019-12-23 18:55:00 UTC,ASSAULT,41.738393182,-87.558740903,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 19:00:00 UTC,ASSAULT,41.892753031,-87.624193896,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 19:20:00 UTC,ASSAULT,41.695803715,-87.657378877,AGGRAVATED: HANDGUN
2019-12-23 20:10:00 UTC,ASSAULT,41.830697249,-87.614476891,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 21:01:00 UTC,ASSAULT,41.747455904,-87.556455251,AGGRAVATED: HANDGUN
2019-12-24 01:00:00 UTC,ASSAULT,41.765342108,-87.57935434,AGGRAVATED: HANDGUN
2019-12-24 10:21:00 UTC,ASSAULT,41.783036069,-87.646098128,AGGRAVATED: HANDGUN
2019-12-24 13:00:00 UTC,ASSAULT,41.871052912,-87.697039137,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-24 13:00:00 UTC,ASSAULT,41.768358622,-87.623373455,AGGRAVATED: OTHER FIREARM
2019-12-24 14:10:00 UTC,ASSAULT,41.771110008,-87.617880981,AGGRAVATED: HANDGUN
2019-12-24 14:50:00 UTC,ASSAULT,41.874030718,-87.748182746,AGGRAVATED: HANDGUN
2019-12-24 14:50:00 UTC,ASSAULT,41.711065292,-87.569393505,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 16:06:00 UTC,ASSAULT,41.769245023,-87.568227069,AGGRAVATED: HANDGUN
2019-12-24 16:20:00 UTC,ASSAULT,41.771580054,-87.708837572,AGGRAVATED: HANDGUN
2019-12-24 16:44:00 UTC,ASSAULT,41.926261042,-87.766068398,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 17:13:00 UTC,ASSAULT,41.739320771,-87.604896792,AGGRAVATED: HANDGUN
2019-12-24 19:00:00 UTC,ASSAULT,41.891077948,-87.637019186,AGGRAVATED: HANDGUN
2019-12-24 21:03:00 UTC,ASSAULT,41.7893196,-87.690015539,AGGRAVATED: HANDGUN
2019-12-24 22:08:00 UTC,ASSAULT,41.747109534,-87.600217139,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-24 23:12:00 UTC,ASSAULT,41.876663435,-87.64767362,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 23:17:00 UTC,ASSAULT,41.923976215,-87.766294416,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 00:25:00 UTC,ASSAULT,41.908351299,-87.735073875,AGGRAVATED: HANDGUN
2019-12-25 00:59:00 UTC,ASSAULT,41.779963706,-87.698292404,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 01:30:00 UTC,ASSAULT,41.904624755,-87.710327235,AGGRAVATED: HANDGUN
2019-12-25 03:04:00 UTC,ASSAULT,41.8804407,-87.749684919,AGGRAVATED: HANDGUN
2019-12-25 04:30:00 UTC,ASSAULT,41.700236915,-87.530449982,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 09:06:00 UTC,ASSAULT,41.863797393,-87.727541335,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 10:50:00 UTC,ASSAULT,41.785332016,-87.586574512,AGGRAVATED: HANDGUN
2019-12-25 11:05:00 UTC,ASSAULT,41.751717281,-87.567002336,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 13:40:00 UTC,ASSAULT,41.88301997,-87.766605275,AGGRAVATED: HANDGUN
2019-12-25 14:00:00 UTC,ASSAULT,41.702813218,-87.609252944,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 14:16:00 UTC,ASSAULT,41.689040355,-87.531669271,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 15:13:00 UTC,ASSAULT,41.795145644,-87.670689613,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-25 15:50:00 UTC,ASSAULT,41.766507236,-87.641989466,AGGRAVATED: HANDGUN
2019-12-25 16:00:00 UTC,ASSAULT,41.675745187,-87.624996177,AGGRAVATED: OTHER DANG WEAPON
2019-12-25 17:15:00 UTC,ASSAULT,41.931430784,-87.786926231,AGGRAVATED: HANDGUN
2019-12-25 17:20:00 UTC,ASSAULT,41.865662843,-87.692532873,AGGRAVATED: HANDGUN
2019-12-25 19:00:00 UTC,ASSAULT,41.817058907,-87.684664481,AGGRAVATED: HANDGUN
2019-12-25 21:15:00 UTC,ASSAULT,41.959574119,-87.784332806,AGGRAVATED: OTHER DANG WEAPON
2019-12-26 00:15:00 UTC,ASSAULT,41.775630712,-87.74097956,AGGRAVATED: HANDGUN
2019-12-26 01:10:00 UTC,ASSAULT,41.880487595,-87.745964635,AGGRAVATED: HANDGUN
2019-12-26 01:30:00 UTC,ASSAULT,41.880384097,-87.754224166,AGGRAVATED: HANDGUN
2019-12-26 01:51:00 UTC,ASSAULT,41.890703831,-87.70640419,AGGRAVATED: HANDGUN
2019-12-26 07:00:00 UTC,ASSAULT,41.861559271,-87.65976218,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-26 10:00:00 UTC,ASSAULT,41.865615666,-87.706862288,AGGRAVATED: HANDGUN
2019-12-26 14:00:00 UTC,ASSAULT,41.712222382,-87.6356896,AGGRAVATED: HANDGUN
2019-12-26 14:12:00 UTC,ASSAULT,41.80942385,-87.673498934,AGGRAVATED: HANDGUN
2019-12-26 17:20:00 UTC,ASSAULT,41.792861243,-87.676701528,AGGRAVATED: OTHER DANG WEAPON
2019-12-26 20:30:00 UTC,ASSAULT,41.890074025,-87.765209749,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-26 22:16:00 UTC,ASSAULT,41.754368245,-87.584478057,AGGRAVATED: HANDGUN
2019-12-27 00:21:00 UTC,ASSAULT,41.807065993,-87.723560879,AGGRAVATED: OTHER DANG WEAPON
2019-12-27 10:30:00 UTC,ASSAULT,41.869427945,-87.643730679,AGGRAVATED: OTHER DANG WEAPON
2019-12-27 11:28:00 UTC,ASSAULT,41.910456772,-87.722684413,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 12:00:00 UTC,ASSAULT,41.786305333,-87.633955671,AGGRAVATED: HANDGUN
2019-12-27 16:15:00 UTC,ASSAULT,41.744104653,-87.55882616,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 17:35:00 UTC,ASSAULT,41.887836081,-87.753403997,AGGRAVATED: HANDGUN
2019-12-27 18:41:00 UTC,ASSAULT,41.779605366,-87.654813009,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 22:42:00 UTC,ASSAULT,41.772018704,-87.74088082,AGGRAVATED: HANDGUN
2019-12-27 23:05:00 UTC,ASSAULT,41.738676493,-87.640042004,AGGRAVATED PO: OTHER DANG WEAP
2019-12-27 23:26:00 UTC,ASSAULT,41.953591941,-87.73284591,AGGRAVATED: HANDGUN
2019-12-27 23:30:00 UTC,ASSAULT,41.953527155,-87.757154271,AGGRAVATED: HANDGUN
2019-12-27 23:41:00 UTC,ASSAULT,41.996861415,-87.670786319,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-27 23:50:00 UTC,ASSAULT,41.878284802,-87.714255129,AGGRAVATED: HANDGUN
2019-12-28 00:10:00 UTC,ASSAULT,41.931961083,-87.713056469,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 00:15:00 UTC,ASSAULT,41.787285459,-87.629530209,AGGRAVATED: HANDGUN
2019-12-28 02:02:00 UTC,ASSAULT,41.762582555,-87.641478126,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 02:03:00 UTC,ASSAULT,42.012602121,-87.676525225,AGGRAVATED: HANDGUN
2019-12-28 03:15:00 UTC,ASSAULT,41.96161731,-87.718059797,AGGRAVATED: HANDGUN
2019-12-28 03:45:00 UTC,ASSAULT,41.875314335,-87.721715561,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 06:01:00 UTC,ASSAULT,42.009269306,-87.675326876,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 06:03:00 UTC,ASSAULT,41.95059974,-87.75292734,AGGRAVATED: HANDGUN
2019-12-28 08:15:00 UTC,ASSAULT,41.763932967,-87.612499194,AGGRAVATED: HANDGUN
2019-12-28 10:05:00 UTC,ASSAULT,41.985904895,-87.671918787,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 13:26:00 UTC,ASSAULT,41.764433097,-87.637081657,AGGRAVATED: HANDGUN
2019-12-28 14:10:00 UTC,ASSAULT,41.854574579,-87.701181459,AGGRAVATED: OTHER FIREARM
2019-12-28 14:22:00 UTC,ASSAULT,41.866604054,-87.686645691,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 14:46:00 UTC,ASSAULT,41.677661758,-87.652872258,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 15:25:00 UTC,ASSAULT,41.761611204,-87.589664576,AGGRAVATED: HANDGUN
2019-12-28 15:30:00 UTC,ASSAULT,41.890807109,-87.632196198,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 16:07:00 UTC,ASSAULT,41.647923751,-87.61626361,AGGRAVATED: HANDGUN
2019-12-28 16:31:00 UTC,ASSAULT,41.802494694,-87.651439398,AGGRAVATED: HANDGUN
2019-12-28 16:45:00 UTC,ASSAULT,41.867428687,-87.626342565,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 17:06:00 UTC,ASSAULT,41.757531214,-87.607813551,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 18:00:00 UTC,ASSAULT,41.751402348,-87.719235849,AGGRAVATED: HANDGUN
2019-12-28 18:09:00 UTC,ASSAULT,41.659126778,-87.643717373,AGGRAVATED: HANDGUN
2019-12-28 18:11:00 UTC,ASSAULT,41.771892247,-87.649443094,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 19:04:00 UTC,ASSAULT,41.933207572,-87.644793433,AGGRAVATED: HANDGUN
2019-12-28 20:00:00 UTC,ASSAULT,41.705677782,-87.600944364,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 21:30:00 UTC,ASSAULT,41.872484426,-87.640892683,AGG PRO.EMP: OTHER DANG WEAPON
2019-12-28 22:30:00 UTC,ASSAULT,41.749831023,-87.61004042,AGGRAVATED: OTHER DANG WEAPON
2019-12-28 22:45:00 UTC,ASSAULT,41.904595155,-87.769379028,AGGRAVATED: HANDGUN
2019-12-28 23:21:00 UTC,ASSAULT,41.872027703,-87.73650686,AGGRAVATED: HANDGUN
2019-12-28 23:30:00 UTC,ASSAULT,41.853930752,-87.623841071,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-28 23:50:00 UTC,ASSAULT,41.8926701,-87.628106353,AGGRAVATED: HANDGUN
2019-12-29 12:11:00 UTC,ASSAULT,41.76500206,-87.657452117,AGGRAVATED: HANDGUN
2019-12-29 12:30:00 UTC,ASSAULT,41.857629782,-87.67879616,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 12:30:00 UTC,ASSAULT,41.701250956,-87.607395583,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-29 15:20:00 UTC,ASSAULT,41.771019071,-87.622684265,AGGRAVATED: HANDGUN
2019-12-29 16:10:00 UTC,ASSAULT,41.73134786,-87.656856155,AGGRAVATED: HANDGUN
2019-12-29 17:00:00 UTC,ASSAULT,41.878286794,-87.714115574,AGGRAVATED: HANDGUN
2019-12-29 19:52:00 UTC,ASSAULT,41.693111,-87.655426235,AGGRAVATED: HANDGUN
2019-12-29 21:45:00 UTC,ASSAULT,41.876196319,-87.723983712,AGGRAVATED: OTHER DANG WEAPON
2019-12-29 23:40:00 UTC,ASSAULT,41.908279842,-87.760893386,AGGRAVATED: HANDGUN
2019-12-30 01:35:00 UTC,ASSAULT,41.86339496,-87.732427749,AGGRAVATED: HANDGUN
2019-12-30 01:53:00 UTC,ASSAULT,41.888165132,-87.622937212,AGGRAVATED: HANDGUN
2019-12-30 05:00:00 UTC,ASSAULT,41.961744346,-87.707042946,AGGRAVATED: HANDGUN
2019-12-30 08:45:00 UTC,ASSAULT,41.765558758,-87.580587091,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 09:15:00 UTC,ASSAULT,41.705933188,-87.650904288,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 10:30:00 UTC,ASSAULT,41.771126721,-87.670060732,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 11:30:00 UTC,ASSAULT,41.920543756,-87.648592978,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 12:00:00 UTC,ASSAULT,41.778680696,-87.664197479,AGGRAVATED: HANDGUN
2019-12-30 12:27:00 UTC,ASSAULT,41.792888946,-87.623231167,AGGRAVATED: HANDGUN
2019-12-30 12:30:00 UTC,ASSAULT,41.880830829,-87.623995243,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 13:00:00 UTC,ASSAULT,41.920543756,-87.648592978,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 15:30:00 UTC,ASSAULT,41.692289426,-87.647852131,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 16:00:00 UTC,ASSAULT,41.660392338,-87.58879926,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 18:30:00 UTC,ASSAULT,41.777236649,-87.69250102,AGGRAVATED: HANDGUN
2019-12-30 18:45:00 UTC,ASSAULT,41.734687148,-87.613848497,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-30 21:50:00 UTC,ASSAULT,41.880991939,-87.704394994,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-30 22:23:00 UTC,ASSAULT,41.764771519,-87.635868382,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-30 23:15:00 UTC,ASSAULT,41.693960671,-87.621658468,AGGRAVATED: OTHER DANG WEAPON
2019-12-30 23:34:00 UTC,ASSAULT,41.873407726,-87.728574138,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-30 23:37:00 UTC,ASSAULT,41.733815961,-87.611026149,AGGRAVATED: HANDGUN
2019-12-31 00:50:00 UTC,ASSAULT,41.749127341,-87.692604756,AGGRAVATED: OTHER DANG WEAPON
2019-12-31 13:30:00 UTC,ASSAULT,41.808595503,-87.626069163,AGGRAVATED: HANDGUN
2019-12-31 15:00:00 UTC,ASSAULT,41.808588241,-87.666611662,AGGRAVATED: OTHER DANG WEAPON
2019-12-31 17:59:00 UTC,ASSAULT,41.787658582,-87.652278668,AGGRAVATED: HANDGUN
2019-12-31 20:11:00 UTC,ASSAULT,41.699135002,-87.542910023,AGGRAVATED: HANDGUN
2019-12-31 23:30:00 UTC,ASSAULT,41.970682839,-87.712206567,AGGRAVATED: HANDGUN
